person_id,paper_id
3859,2468
3674,2469
1949,2469
3860,2470
3861,2470
3862,2470
3863,2471
3864,2471
927,2472
3865,2473
1006,2473
3459,2473
230,2474
3866,2474
3867,2474
3489,2474
927,2474
3276,2474
3868,2475
3869,2475
3870,2476
1184,2476
3871,2477
1259,2477
3872,2478
3873,2478
2451,2479
66,2480
3874,2481
3875,2481
1773,2481
3876,2481
3877,2482
3878,2482
3879,2482
3880,2482
3881,2482
3882,2482
3883,2482
3884,2482
3564,2482
3885,2482
1482,2483
2012,2483
3886,2484
2201,2485
1037,2485
623,2485
3887,2486
2986,2487
60,2487
1602,2488
2477,2488
3888,2489
2632,2489
2435,2490
3889,2490
3890,2490
3891,2490
3892,2491
2838,2491
3436,2492
1184,2492
2951,2493
1741,2493
3893,2494
3894,2494
3837,2495
3895,2495
3896,2495
3897,2496
3898,2496
3389,2497
2506,2497
3390,2497
3899,2498
3320,2498
335,2498
2808,2498
2271,2498
230,2499
927,2499
611,2499
3489,2499
3900,2500
1482,2500
2012,2500
3543,2501
3726,2501
3724,2501
3901,2501
3725,2501
3902,2501
3903,2501
2345,2502
3904,2502
3905,2503
931,2503
3906,2503
3907,2504
3676,2504
3677,2504
1181,2505
3230,2505
3229,2505
3908,2506
3011,2507
3909,2507
3910,2507
3911,2508
3532,2509
3912,2509
3913,2509
1134,2509
47,2510
227,2510
3914,2510
35,2511
3915,2511
1735,2511
694,2511
489,2512
1820,2512
2477,2513
43,2514
188,2514
1163,2514
3586,2514
1012,2514
3037,2515
153,2515
3916,2516
3917,2516
3401,2516
3918,2516
3919,2517
3920,2517
3203,2517
3921,2518
3543,2519
3922,2520
2752,2520
3923,2521
155,2521
3924,2522
3925,2522
3926,2523
3043,2523
3927,2524
3928,2524
931,2525
3929,2525
3930,2526
3449,2526
938,2526
939,2526
3931,2527
3932,2527
1435,2527
489,2528
1820,2528
2622,2529
3933,2530
2271,2530
3661,2530
1707,2531
3934,2531
3494,2531
3935,2532
931,2532
653,2532
1707,2533
3936,2533
3937,2534
3938,2534
3939,2534
3029,2535
153,2535
3940,2536
3941,2536
3942,2536
3943,2536
98,2537
1259,2537
3944,2538
1888,2538
3505,2538
3945,2539
3946,2540
3947,2540
3948,2540
3949,2540
155,2541
1888,2541
1741,2541
47,2542
3950,2543
927,2544
2793,2545
3951,2546
3952,2547
2927,2548
3953,2549
3954,2550
1256,2551
47,2551
3955,2552
3785,2553
3786,2553
2061,2554
3956,2554
3957,2554
3958,2554
3010,2554
3959,2555
2427,2555
3960,2556
43,2557
3961,2557
1120,2558
615,2559
931,2559
1134,2560
47,2561
952,2562
3962,2563
3963,2563
3964,2564
3965,2564
3966,2564
2659,2565
3967,2565
121,2565
3968,2565
3969,2565
3970,2566
3971,2567
255,2567
256,2567
1045,2567
257,2567
3972,2568
350,2568
3241,2569
3973,2569
3974,2570
3975,2570
131,2570
3976,2571
3977,2571
3978,2571
3979,2572
3980,2572
3981,2572
3982,2572
3983,2572
3984,2572
3985,2573
3986,2573
3987,2573
3988,2573
3989,2573
3990,2574
119,2574
1459,2574
122,2574
3991,2574
3992,2574
3993,2575
3994,2575
3995,2575
982,2576
3996,2576
3997,2576
3998,2577
2222,2577
3999,2577
127,2578
4000,2578
298,2578
129,2578
4001,2579
4002,2579
4003,2579
4004,2580
444,2580
4005,2581
4006,2581
4007,2581
4008,2582
4009,2582
374,2583
284,2583
1212,2583
240,2584
1362,2584
139,2584
138,2584
4010,2584
4011,2585
4012,2585
1673,2585
4013,2586
4014,2586
4015,2586
139,2586
2737,2587
4016,2587
4017,2587
4018,2587
4019,2587
4020,2587
4021,2588
4022,2588
4023,2588
4024,2588
4025,2589
4026,2589
4027,2589
4028,2589
4029,2589
4030,2590
3967,2590
2008,2590
122,2590
1459,2590
240,2591
1362,2591
139,2591
138,2591
4010,2591
4031,2592
1247,2592
4032,2593
4033,2593
4034,2593
689,2593
4035,2594
284,2594
4036,2595
325,2595
638,2595
137,2595
140,2595
137,2596
638,2596
4037,2596
140,2596
4038,2597
161,2597
163,2597
4039,2598
404,2598
2008,2598
3967,2598
122,2598
264,2599
837,2600
1070,2601
4040,2601
4041,2602
4042,2602
3977,2602
4043,2603
1625,2603
1626,2603
4044,2603
4045,2604
4046,2604
4047,2605
4048,2605
4049,2605
4050,2605
4051,2605
4052,2605
240,2606
141,2606
4053,2606
874,2606
138,2606
905,2607
283,2607
376,2607
284,2607
4054,2608
3241,2608
4055,2609
4056,2609
1017,2609
4057,2609
4058,2610
4046,2610
4059,2610
2010,2611
4060,2611
1384,2611
239,2612
4061,2612
1751,2613
965,2613
537,2613
1070,2614
2634,2614
4062,2614
297,2615
129,2615
299,2615
298,2615
127,2615
4063,2616
1459,2616
121,2616
2008,2616
122,2616
1784,2617
1028,2617
4064,2618
946,2618
2243,2618
1784,2618
4065,2618
1028,2618
4066,2618
4067,2619
607,2619
4068,2619
609,2619
3967,2620
4069,2620
2008,2620
122,2620
4070,2621
4071,2621
4072,2621
4073,2621
2024,2622
2808,2622
4074,2623
4075,2623
4076,2623
144,2624
143,2624
145,2624
478,2624
4005,2625
4007,2625
4006,2625
4077,2626
122,2626
2271,2626
4078,2626
1045,2627
4079,2627
2539,2627
4080,2627
256,2628
257,2628
4081,2628
255,2628
4082,2629
4083,2629
4084,2629
4085,2629
1177,2629
238,2630
239,2630
4086,2631
4087,2631
4088,2631
4089,2631
4090,2631
4052,2631
4091,2632
4092,2632
4093,2633
4094,2633
4095,2633
4096,2633
4097,2634
3977,2634
4072,2634
4098,2634
131,2635
4099,2635
4100,2636
4101,2636
4102,2636
4103,2637
4104,2637
107,2637
1422,2638
292,2638
1424,2638
1423,2638
835,2639
4105,2639
107,2640
106,2640
104,2640
154,2641
378,2641
155,2641
376,2641
4106,2641
284,2641
293,2642
4107,2642
900,2642
2612,2643
4108,2643
4109,2643
3576,2643
384,2644
4110,2644
4037,2644
4111,2644
140,2644
385,2644
4112,2645
4113,2645
4114,2645
4115,2645
4116,2645
4117,2646
4118,2646
4119,2646
567,2647
4120,2647
1093,2647
4121,2648
4122,2648
2317,2649
4123,2649
4124,2649
4125,2649
2318,2649
4126,2650
4127,2650
4128,2650
4129,2651
4130,2651
975,2651
4131,2651
977,2651
981,2651
4132,2652
4133,2652
683,2652
684,2652
567,2653
4120,2653
4134,2653
554,2653
1333,2653
4135,2654
4136,2654
1090,2654
4137,2654
4138,2654
4139,2654
4140,2655
4141,2656
4142,2656
4143,2656
4144,2656
4145,2657
4146,2657
4147,2658
2024,2658
4148,2658
2808,2658
4149,2659
4150,2659
3468,2660
4151,2660
4152,2660
4153,2661
4154,2661
874,2661
4101,2662
4102,2662
4155,2662
4156,2662
4157,2663
4158,2663
374,2663
284,2663
4159,2663
376,2664
4106,2664
284,2664
376,2665
284,2665
4160,2665
4161,2666
1399,2666
4162,2666
1396,2666
4163,2667
4164,2667
735,2667
736,2667
3468,2668
4165,2668
4152,2668
4166,2668
4167,2668
4168,2669
4169,2670
3967,2671
4170,2671
2008,2671
626,2672
4171,2672
627,2672
1808,2673
4172,2673
4173,2673
4174,2673
240,2674
4175,2674
136,2674
4176,2674
141,2674
138,2674
4177,2675
4178,2675
4179,2676
4180,2676
4181,2676
4182,2676
4183,2676
386,2677
4008,2677
1345,2677
4184,2677
4185,2677
4058,2678
4046,2678
4059,2678
1138,2679
4186,2679
4187,2679
532,2679
408,2679
386,2680
4188,2680
1345,2680
4189,2680
4190,2681
4191,2682
277,2683
387,2683
1177,2683
2926,2684
230,2685
4192,2686
290,2686
742,2687
4193,2687
741,2687
4194,2687
743,2687
1136,2688
131,2688
95,2688
4195,2689
4196,2689
4197,2690
364,2690
1796,2690
4114,2690
4116,2690
4115,2690
4198,2691
607,2691
4199,2691
609,2691
4200,2691
240,2692
141,2692
4053,2692
874,2692
138,2692
4201,2693
4202,2693
121,2694
3990,2694
122,2694
411,2695
806,2695
399,2695
1738,2695
1296,2696
270,2696
4203,2696
4153,2697
874,2697
431,2698
433,2698
140,2699
138,2699
141,2699
385,2699
1709,2700
1710,2700
1711,2700
1268,2701
637,2701
139,2701
607,2701
609,2701
4068,2701
1674,2702
4204,2702
4205,2702
4206,2702
4207,2702
4208,2703
4209,2703
4210,2703
1212,2704
492,2704
1156,2704
239,2705
4061,2705
4211,2706
4212,2706
256,2707
254,2707
257,2707
255,2707
1059,2708
4213,2708
1060,2708
4214,2709
3241,2709
4088,2710
4089,2710
4090,2710
4052,2710
4087,2710
4215,2711
3967,2711
4216,2711
2008,2711
4217,2711
4218,2712
4219,2712
4220,2712
4221,2712
4222,2712
3967,2713
2008,2713
2006,2713
4223,2714
4224,2714
3321,2714
4015,2715
4014,2715
4225,2715
106,2716
4226,2716
4101,2717
4102,2717
4156,2717
191,2718
1256,2718
4227,2718
144,2718
3967,2719
4069,2719
2008,2719
4037,2720
370,2720
325,2720
140,2720
4228,2721
4229,2721
230,2722
4230,2722
4231,2722
4232,2722
4233,2722
27,2723
4234,2723
4235,2724
3963,2724
4236,2724
537,2725
142,2725
4237,2725
4238,2726
143,2726
4239,2726
1738,2727
775,2727
256,2728
257,2728
4240,2728
4081,2728
255,2728
1624,2729
4241,2730
4242,2730
4243,2730
4244,2731
4245,2731
271,2731
4246,2732
4247,2732
4248,2732
4249,2733
4250,2733
4251,2733
4252,2734
4253,2734
4254,2734
2271,2734
1248,2735
4255,2735
4256,2735
2228,2735
4257,2736
4258,2736
4259,2736
4260,2736
4261,2737
1542,2737
4262,2737
4009,2738
4263,2738
4008,2738
4264,2738
4265,2739
3719,2739
1130,2739
4266,2739
384,2740
140,2740
385,2740
4267,2741
4268,2741
4033,2742
4269,2742
4034,2742
689,2742
4008,2743
4270,2744
1957,2744
1363,2744
1956,2744
1958,2744
611,2744
4271,2744
4272,2744
1069,2745
4273,2745
4274,2745
4275,2745
4276,2746
4277,2746
4104,2747
107,2747
4278,2747
4279,2748
4033,2749
4095,2750
478,2751
144,2752
4280,2753
2490,2753
4281,2753
4282,2753
4283,2754
4284,2754
4285,2754
4190,2754
4093,2755
4094,2755
4095,2755
4096,2755
1128,2756
4286,2756
1130,2756
4054,2757
3241,2757
4287,2758
4288,2758
411,2758
4289,2758
1738,2758
619,2759
372,2759
4290,2760
4291,2760
2788,2761
4292,2762
371,2762
277,2762
4293,2763
4294,2763
4295,2763
4296,2764
4297,2765
4298,2766
4299,2767
2659,2768
4300,2769
536,2770
2429,2770
408,2770
4301,2771
4302,2772
4303,2773
4304,2773
609,2773
138,2773
607,2773
4305,2774
4306,2774
4307,2774
4308,2774
4309,2774
240,2775
141,2775
609,2775
138,2775
607,2775
4310,2776
4311,2776
4074,2777
4075,2777
4076,2777
4008,2777
4312,2778
1028,2778
4313,2779
1129,2779
1130,2779
4314,2779
107,2780
683,2780
106,2780
4242,2781
4315,2782
4083,2782
4316,2782
1130,2782
4317,2783
4166,2783
4167,2783
4318,2784
4319,2784
4320,2785
4321,2785
735,2785
736,2785
695,2786
4322,2786
264,2786
4323,2787
4324,2787
4325,2788
4326,2788
4327,2788
4328,2788
4329,2788
416,2789
4330,2789
1707,2790
4331,2790
418,2790
4332,2791
1090,2792
4333,2792
4334,2792
4335,2792
4137,2792
4336,2793
4337,2793
4338,2793
4339,2793
4340,2794
527,2794
4341,2794
1801,2795
4342,2795
4343,2795
4344,2795
4345,2795
4346,2795
4093,2796
4347,2796
4348,2796
4094,2796
4349,2796
4350,2797
359,2797
4351,2797
2393,2797
4352,2798
2790,2799
3556,2799
4353,2799
4354,2799
4355,2799
1028,2799
298,2800
296,2800
129,2800
299,2800
127,2800
4356,2801
4104,2801
4332,2801
4357,2802
4358,2802
4359,2802
381,2803
79,2803
1360,2804
1361,2804
1362,2804
139,2804
388,2805
387,2805
4360,2806
243,2806
241,2806
4034,2807
689,2807
537,2807
4195,2808
4361,2808
4033,2809
4034,2809
689,2809
4041,2810
3001,2810
4362,2810
1538,2810
279,2811
4363,2811
4051,2812
4047,2812
4052,2812
4364,2812
140,2813
385,2813
4365,2814
1399,2814
2188,2814
4366,2814
1070,2815
1071,2815
478,2815
567,2816
554,2816
4134,2816
1333,2816
2271,2817
121,2817
122,2817
719,2817
4367,2817
4368,2817
4369,2818
4370,2818
4371,2818
4372,2818
376,2819
377,2819
284,2819
378,2819
1399,2820
4373,2820
1626,2821
4044,2821
122,2822
121,2822
846,2822
4374,2823
4375,2823
4376,2823
322,2824
920,2824
921,2824
468,2824
4377,2825
394,2825
4378,2825
102,2826
103,2826
4379,2826
131,2827
4380,2827
4381,2827
4099,2827
141,2828
4053,2828
138,2828
4382,2829
315,2829
4383,2829
316,2829
4101,2830
4102,2830
4279,2831
689,2831
293,2832
4384,2832
4385,2832
4386,2833
3083,2833
548,2834
283,2834
920,2835
95,2835
97,2835
322,2835
99,2835
921,2835
4360,2836
243,2836
241,2836
4009,2837
4263,2837
141,2837
4387,2837
3967,2838
4388,2838
607,2838
4389,2839
4390,2839
4391,2840
4392,2840
4089,2840
4393,2840
4052,2840
4394,2840
4377,2841
137,2842
1127,2842
140,2842
385,2842
283,2843
4395,2843
97,2843
835,2844
3083,2845
2240,2846
4396,2846
2240,2847
1259,2848
1171,2849
323,2850
324,2850
325,2850
97,2851
4397,2851
99,2851
96,2851
95,2851
4398,2852
4399,2852
489,2852
2065,2852
4400,2853
4401,2853
4402,2853
4403,2853
4404,2853
4405,2854
4406,2854
79,2854
4267,2855
4104,2855
4407,2855
4104,2856
107,2856
4278,2856
3967,2857
609,2857
607,2857
4408,2858
1128,2858
1129,2858
627,2858
2201,2859
4409,2859
98,2860
4410,2860
2012,2860
119,2861
122,2861
4411,2861
3992,2861
4412,2862
655,2862
4413,2862
919,2862
119,2863
122,2863
1140,2863
1625,2864
4414,2864
4415,2864
1090,2865
107,2865
4416,2865
4417,2866
4418,2866
394,2866
4419,2866
4420,2867
2807,2867
364,2867
1069,2867
4421,2868
4422,2868
4423,2868
4290,2869
4424,2869
4281,2869
4425,2869
4426,2869
4291,2869
2201,2870
4427,2870
2202,2870
4428,2871
4052,2871
4089,2871
4429,2871
140,2871
4430,2872
2065,2872
4431,2873
4432,2873
1420,2873
394,2873
4433,2873
4434,2873
4435,2873
1063,2874
4436,2874
4437,2874
1065,2874
1066,2874
1064,2874
4438,2874
283,2875
4439,2876
873,2876
869,2876
165,2876
872,2876
4228,2877
4229,2877
475,2878
409,2878
111,2878
1818,2879
4440,2879
4441,2879
122,2880
4442,2880
121,2880
1070,2881
1071,2881
478,2881
58,2882
277,2882
276,2882
205,2882
2788,2883
4443,2883
1999,2884
141,2884
138,2884
4431,2885
4432,2885
1420,2885
394,2885
4433,2885
4434,2885
4435,2885
541,2886
4431,2887
4432,2887
1420,2887
4435,2887
541,2888
4444,2889
3241,2889
4445,2889
4214,2890
3241,2890
1292,2891
323,2891
324,2891
325,2891
2251,2892
4446,2892
2252,2892
2247,2893
2252,2893
2250,2893
4447,2893
4448,2893
4449,2894
2317,2894
4124,2894
2318,2894
1322,2895
4450,2896
4451,2896
2240,2897
4452,2897
4396,2897
4453,2897
122,2898
4216,2898
2008,2898
4217,2898
4454,2899
4455,2899
4456,2899
4457,2899
4458,2899
4459,2900
143,2901
4014,2902
140,2903
872,2904
121,2905
891,2906
892,2906
4460,2907
4461,2907
4462,2907
4463,2908
1808,2908
1997,2908
4464,2908
3241,2909
4465,2909
4466,2910
2358,2910
2359,2910
2360,2910
238,2911
239,2911
4467,2911
2393,2911
298,2912
1267,2912
129,2912
127,2912
299,2912
4468,2913
1044,2913
3366,2913
4469,2913
4470,2914
4471,2915
4472,2916
4473,2916
4474,2917
4178,2917
4284,2917
4475,2918
2362,2918
4476,2918
2226,2919
4477,2919
2228,2919
4478,2919
4479,2920
2026,2920
4480,2921
4481,2921
1245,2921
106,2921
4482,2922
2612,2922
4483,2922
4484,2922
4485,2922
4486,2922
4487,2922
4488,2922
143,2923
4489,2923
4490,2923
1625,2923
122,2924
4491,2924
1140,2924
4492,2925
1999,2925
141,2925
581,2925
4321,2926
736,2926
4493,2926
4166,2927
4494,2927
4167,2927
651,2928
1291,2928
4495,2928
4496,2928
4497,2929
4046,2929
689,2929
4015,2930
1712,2930
4033,2931
4034,2931
689,2931
4180,2932
4182,2932
4183,2932
1070,2933
4498,2933
4470,2934
1465,2934
418,2934
1188,2934
2240,2935
4499,2935
1188,2935
4352,2936
4500,2937
4501,2938
4502,2938
4212,2938
4503,2938
1248,2939
1270,2939
4504,2939
4505,2939
2228,2939
4506,2939
141,2940
4507,2940
138,2940
3241,2941
4508,2942
4046,2943
689,2943
4509,2944
4510,2944
4511,2944
656,2945
4413,2945
919,2945
802,2946
475,2946
409,2946
111,2946
2201,2947
4512,2947
4513,2947
1387,2948
1090,2948
239,2948
4514,2949
119,2949
3992,2949
4411,2949
122,2949
98,2950
2040,2950
4047,2951
4052,2951
4049,2951
3083,2951
607,2952
139,2952
609,2952
637,2952
4269,2953
384,2953
689,2953
119,2954
1462,2954
4515,2954
4516,2954
122,2954
1462,2955
122,2955
4517,2956
4202,2956
4518,2957
4519,2957
4520,2957
1463,2957
4521,2958
677,2958
607,2959
139,2959
609,2959
1361,2959
4522,2960
1738,2960
141,2961
4523,2961
4008,2961
4524,2961
4525,2962
3810,2962
4526,2962
322,2963
1551,2963
1282,2963
97,2963
1259,2964
4527,2964
239,2965
4528,2965
4529,2966
4530,2966
4531,2966
411,2967
1083,2967
1707,2967
119,2968
122,2968
4411,2968
3992,2968
1876,2969
139,2969
733,2969
4178,2970
4532,2970
191,2971
143,2971
4491,2971
1670,2971
205,2972
277,2972
2201,2973
4427,2973
2202,2973
1569,2974
1245,2974
1045,2975
4533,2975
4534,2975
4535,2975
2539,2975
2082,2976
4536,2976
1897,2976
4522,2977
411,2977
1738,2977
1465,2978
418,2978
1188,2978
1070,2979
1463,2979
239,2979
4520,2979
1818,2980
608,2980
1819,2980
372,2981
4520,2982
284,2983
4522,2984
618,2985
4537,2986
4518,2987
4538,2988
808,2988
4539,2988
4540,2988
4541,2988
4542,2988
4543,2988
4544,2989
4545,2989
4546,2989
309,2989
4093,2990
4140,2990
4096,2990
4348,2990
4547,2990
1248,2991
1270,2991
4477,2991
2228,2991
347,2992
1889,2992
1999,2993
4548,2993
141,2993
4008,2993
4549,2993
581,2993
3267,2994
1463,2995
4550,2995
4551,2995
4520,2995
323,2996
324,2996
325,2996
802,2997
475,2997
409,2997
111,2997
1270,2998
4040,2999
4552,2999
364,3000
4553,3001
4554,3002
475,3003
270,3004
4555,3005
1466,3005
2897,3006
394,3006
4419,3006
744,3007
607,3007
609,3007
387,3007
4089,3008
4052,3008
4087,3008
541,3009
3012,3010
4556,3010
4557,3010
4118,3011
2988,3011
2989,3011
1486,3012
4558,3012
615,3013
4559,3013
1136,3013
2201,3014
4560,3014
4561,3014
4562,3014
101,3014
2612,3015
3976,3015
4563,3015
4564,3015
4565,3015
1808,3016
1997,3016
4566,3016
4567,3017
4140,3017
121,3017
4568,3017
230,3018
982,3018
4569,3018
1863,3019
408,3019
4570,3019
4571,3020
4572,3020
444,3020
1190,3021
4294,3021
4573,3021
1259,3022
4574,3022
322,3023
1551,3023
1282,3023
99,3023
97,3023
571,3024
1912,3024
958,3024
1093,3024
1911,3024
1818,3025
2082,3025
2514,3026
1291,3027
4575,3027
4576,3028
315,3028
4577,3028
243,3029
4578,3029
1071,3030
122,3030
4579,3030
27,3031
1751,3031
4580,3031
1860,3032
347,3032
1861,3032
2148,3032
4581,3032
1470,3032
4046,3033
689,3033
1070,3034
1071,3034
478,3034
4582,3035
4047,3035
4049,3035
4051,3035
4052,3035
3083,3035
4583,3036
3705,3036
607,3037
139,3037
4584,3037
165,3037
1625,3038
4585,3038
2065,3039
4586,3039
323,3040
4587,3040
4588,3040
4589,3040
325,3040
4590,3041
4591,3041
4592,3042
141,3042
4008,3042
4593,3042
1070,3043
4498,3043
4182,3044
4310,3044
4183,3044
4594,3045
4595,3045
4596,3045
4459,3046
608,3046
4597,3046
1819,3046
4598,3047
4599,3047
4600,3047
1069,3047
532,3048
2429,3048
4186,3048
1865,3048
4601,3048
634,3048
4310,3049
4311,3049
2201,3050
4427,3050
4562,3050
2202,3050
4602,3051
4603,3051
101,3051
4604,3051
4605,3051
4606,3052
1456,3052
4607,3052
4608,3052
4609,3052
4610,3053
4611,3053
4612,3054
4296,3054
4613,3054
4614,3054
2251,3055
2252,3055
2250,3055
418,3056
808,3056
1188,3056
2240,3056
4470,3056
1465,3056
607,3057
277,3057
138,3057
637,3057
122,3058
143,3058
1876,3059
141,3059
733,3059
4025,3060
388,3061
2199,3062
4615,3063
4254,3064
2185,3065
581,3066
4616,3067
4617,3068
4618,3069
4619,3070
4567,3071
4140,3071
121,3071
4568,3071
1128,3072
1129,3072
627,3072
4606,3073
1456,3073
4607,3073
4608,3073
4609,3073
4292,3074
4620,3074
4621,3074
4378,3074
139,3075
4622,3075
4623,3075
1673,3076
1674,3076
609,3077
4624,3078
4624,3079
4624,3080
4624,3081
4625,3082
191,3083
188,3083
4626,3084
275,3084
4033,3085
4034,3085
689,3085
4045,3086
4627,3086
4628,3087
1066,3087
837,3088
4629,3088
4630,3088
4631,3089
4632,3089
4545,3089
4633,3089
4634,3089
4635,3090
4636,3090
4637,3090
4638,3090
4639,3091
4640,3092
4641,3092
4348,3092
4642,3092
4643,3093
103,3093
4644,3094
4645,3094
129,3094
4646,3094
4352,3095
4647,3096
4648,3096
1551,3096
4649,3096
97,3096
4650,3096
4651,3097
1345,3097
387,3097
4652,3098
4653,3099
4654,3099
3083,3099
140,3099
323,3100
2065,3100
4655,3101
607,3101
744,3101
1673,3102
1674,3102
4656,3103
4657,3103
165,3103
4658,3103
4583,3104
3705,3104
277,3105
141,3105
140,3105
637,3105
653,3106
2612,3107
642,3107
4378,3107
1361,3108
1362,3108
139,3108
2429,3109
4186,3109
1864,3109
1865,3109
4601,3109
408,3109
230,3110
982,3110
4659,3110
4660,3111
1896,3111
4661,3111
3924,3112
4662,3112
4663,3112
4664,3113
4665,3113
4666,3114
4667,3114
4668,3115
1674,3115
4669,3116
4670,3116
4671,3116
4672,3116
139,3117
141,3117
138,3117
4673,3117
4674,3118
4675,3118
4676,3119
4646,3119
4677,3120
4678,3120
4679,3120
4680,3121
141,3121
138,3121
869,3122
4681,3122
165,3122
872,3122
642,3123
4682,3123
4683,3124
4684,3125
277,3125
2372,3125
140,3125
4654,3125
122,3126
3241,3127
1819,3128
129,3129
322,3130
229,3131
4685,3131
229,3132
4686,3132
4687,3133
4688,3133
4689,3133
4690,3133
4691,3134
2788,3134
4692,3134
4693,3135
4694,3135
4695,3136
4696,3136
4697,3136
4698,3136
808,3137
4699,3137
4700,3137
1188,3137
4701,3137
4702,3137
4470,3137
4703,3137
4704,3138
2353,3139
2008,3139
4705,3139
1999,3140
4592,3140
141,3140
4008,3140
4706,3140
3719,3141
3241,3141
256,3142
1130,3142
277,3143
140,3143
275,3144
3647,3145
4089,3145
4052,3145
4087,3145
2789,3145
4707,3146
2093,3146
4708,3146
4709,3147
2634,3147
418,3147
4624,3148
4624,3149
4624,3150
4624,3151
4624,3152
4624,3153
4352,3154
2101,3155
4710,3156
4711,3157
1802,3157
387,3158
388,3158
165,3158
733,3158
874,3158
2198,3159
2199,3159
107,3159
3924,3160
4712,3160
4662,3160
411,3161
4713,3161
4714,3161
1707,3161
994,3162
904,3162
230,3163
982,3163
4715,3163
1867,3164
4716,3164
444,3164
315,3165
4717,3165
541,3166
4718,3167
4719,3167
4720,3167
4721,3167
4722,3167
4723,3167
4724,3167
277,3168
140,3168
4725,3169
2119,3169
4726,3170
4212,3170
4727,3170
4503,3170
4728,3170
4178,3171
4284,3171
4285,3171
165,3172
874,3172
1538,3173
1722,3173
1479,3174
1987,3174
207,3174
1707,3175
4729,3175
4714,3175
2353,3176
2008,3176
4683,3177
4730,3177
607,3178
139,3178
165,3178
4731,3179
4732,3179
1673,3179
1674,3179
1071,3180
122,3180
4669,3181
4670,3181
4671,3181
4672,3181
4669,3182
4670,3182
4672,3182
4733,3182
4047,3183
4089,3183
4734,3183
4735,3183
1070,3184
4736,3184
1878,3185
1890,3185
460,3185
4737,3185
347,3186
4738,3186
1470,3186
4739,3187
4740,3187
2612,3188
4378,3188
4682,3188
607,3189
609,3189
2554,3190
4530,3190
4741,3190
4742,3190
4743,3191
77,3191
77,3192
835,3192
1563,3193
1538,3193
2144,3193
3963,3194
98,3194
2170,3195
2171,3195
4744,3196
4745,3196
4746,3196
4747,3197
4748,3198
3087,3198
3576,3198
4749,3199
3689,3199
323,3200
2065,3200
4750,3201
4751,3201
1282,3201
4649,3201
97,3201
4752,3202
4753,3203
4754,3203
4755,3204
4167,3204
1071,3205
122,3205
4579,3205
2065,3206
4586,3206
4427,3207
2202,3207
165,3208
3810,3208
4526,3208
4756,3209
4757,3209
799,3210
129,3210
2503,3210
4758,3211
837,3211
4281,3211
4759,3211
4760,3211
4761,3212
637,3212
2700,3213
1551,3213
99,3213
97,3213
2171,3214
4762,3214
3861,3214
4763,3215
1177,3215
4764,3216
4765,3216
3366,3216
256,3217
1130,3217
2788,3218
3995,3219
4102,3219
4766,3219
4767,3219
4046,3220
384,3220
689,3220
607,3221
139,3221
4212,3221
4728,3221
1083,3222
1551,3223
4768,3223
97,3223
2602,3224
4769,3224
1223,3225
4770,3225
1070,3226
4771,3226
4772,3227
808,3227
4773,3228
4774,3228
2632,3228
2142,3229
239,3229
107,3229
1478,3230
4093,3230
464,3231
1551,3231
99,3231
96,3231
97,3231
230,3232
982,3232
4775,3232
4776,3233
4777,3233
4778,3233
4779,3233
3288,3234
4780,3234
537,3234
4292,3235
4182,3236
2008,3237
4470,3238
277,3239
3083,3239
4781,3240
2612,3241
2788,3241
394,3241
4782,3242
4783,3243
4710,3243
4784,3244
4785,3244
4786,3244
4787,3244
4788,3245
4789,3246
4790,3246
837,3246
4791,3247
2104,3247
2105,3247
4731,3248
4792,3249
4793,3249
4794,3249
4795,3249
4796,3250
4797,3251
4798,3251
4799,3251
4309,3252
4800,3252
4801,3252
4802,3252
277,3253
140,3253
4803,3253
4804,3253
4765,3254
3366,3254
4292,3255
4805,3255
912,3255
4806,3255
4621,3255
1478,3256
4093,3256
4807,3256
4808,3256
2661,3257
203,3258
4809,3259
927,3260
323,3261
2065,3261
3288,3262
537,3262
322,3263
653,3263
2612,3264
371,3264
4378,3264
3647,3265
3251,3265
1809,3265
2789,3265
4089,3266
4052,3266
4810,3266
4212,3267
4728,3267
315,3268
277,3269
4811,3269
3083,3269
4759,3270
837,3270
4281,3270
4812,3270
371,3271
394,3271
4808,3271
4813,3271
4814,3272
4815,3272
4816,3272
2008,3273
4817,3274
4818,3274
4819,3274
4820,3274
4821,3275
4822,3275
4823,3275
4824,3276
2979,3277
2808,3277
364,3277
4825,3278
4826,3278
2532,3278
539,3278
4827,3278
4828,3279
2198,3279
2199,3279
107,3279
4034,3280
689,3280
388,3281
387,3281
4829,3282
256,3283
1130,3283
4830,3284
418,3284
4352,3285
3143,3286
2621,3286
4831,3286
4832,3286
1071,3287
122,3287
799,3288
129,3288
2502,3288
2503,3288
1999,3289
141,3289
138,3289
581,3289
608,3290
4833,3291
2788,3291
4834,3292
4835,3292
4836,3292
4837,3292
2486,3292
4838,3292
4292,3293
4839,3294
1911,3294
2553,3294
4228,3295
4840,3295
230,3296
4841,3296
139,3296
982,3296
4842,3297
1551,3297
99,3297
4768,3297
97,3297
4843,3298
2659,3298
4844,3298
744,3299
607,3299
139,3299
4845,3299
3207,3300
4846,3300
3208,3300
2804,3301
4573,3301
4455,3302
418,3302
4847,3303
4848,3303
808,3303
2079,3304
4849,3304
1886,3305
4850,3305
2170,3306
2171,3306
4851,3306
837,3307
4852,3307
4629,3307
4853,3307
